user,level,share
Fyls,11,False
matiwoj,11,False
Regis87,11,False
stephfav,11,False
srenard63,11,False
JulienChartoire,11,True
manu63,11,False
thony61,11,False
seblag,11,False
Kriscoolos,10,False
berruereric,11,False
5174ea63-4344-4d9d-a9e4-a766c0e42382,11,False
Chrisditkiki,11,True
CyrilleDrapeau,11,False
DaivyBrosse,11,True
francoisfontaine,11,False
fredo-juvin,11,False
jujurepuss,11,False
JulienRoux49,11,False
louis497,11,False
MorganP49,11,False
89afc22d-4199-4f4b-9ce5-a70f3a560260,11,True
oliviercouraud,11,False
robertogomez9949,11,True
SunBush,11,False
Nicotelec,11,True
yoTribon,11,False
alex37fr,11,False
lamasipi,11,False
marjo.clb,11,True
stephanedupas,11,True
2988578c-0770-4a3e-a1a6-bd99bf59729e,0,True
Labess,1,True
..julien..,2,False
Flo2312,2,False
AlineCroco,4,False
guigui21000,5,True
camillebtrl,5,False
78d029a3-5696-4fa0-81af-c6a492ccd95c,6,False
Runninglucas,6,True
nicolaslac,7,False
arnaud_gc,9,False
d03e5c6b-810b-4679-9b32-2896ef92131d,11,False
Franck3008,11,False
hef39,11,False
eb473130-aa62-434f-bb63-0355e53e14fd,11,True
laurentpernot,11,False
SIXTET39,11,False
Mika.1979,11,False
MISSAURE18,11,False
Nico39570,11,True
d77fc1ca-c57a-40be-b605-9fa0e75bb1ac,11,False
Rom1412,11,False
ThomasLACOSTE,11,False
Toine39,11,True
Tony39140,11,True
YOSEIGNEURET,11,False
YROSE21,11,True
yannick39,11,False
giggs311bebe,11,False
stephalen,11,False
tongo39,11,False
vince39570,11,False
CamilleDP,10,False
ttaratata,11,False
chriss333,10,True
NicoFidon,11,False
geo39,10,False
Marine_39,11,False
danieljura,10,False
gerardmar,11,True
michaud39,10,True
3c490f44-841a-42a1-8451-450a2987c4fd,9,False
FaboSkimit,9,False
Cpierrard,10,False
S.knudsen82,11,True
maxxou,10,True
DavidPietretti,11,False
AureleAlpi,11,False
marius71600,11,False
JEANMI69650,11,False
Stefn4,11,False
charolles71,11,False
olivier-vivi,10,False
Christelecricri,11,False
774c5b57-02c6-4e88-a835-e8a99c471235,10,False
SidonieJG,10,False
db8a081d-7f19-4555-bf12-9e4047ddf9b4,9,False
GaelNicolas,10,False
558970f8-a05d-4b31-8c1b-e025b3c0d9cf,7,False
Mattmultis,6,False
AUR08,7,False
Nicorunner9,8,False
AlexandreCMA,9,False
AGRunning,10,False
Dreyliciouss,10,True
Alazais,11,False
AliceJambon,11,False
aurelie1519,11,False
Baz-Fath,11,False
11654025-9cc3-481c-9963-b714416024c4,11,True
Joelbrive,11,False
cris-course,11,False
Clemin,11,True
dadpezz,11,False
David_plan,11,True
cyberpapy,11,False
Emaboveari,11,True
gregoryb.,11,False
hervilly,11,False
cesar39,11,True
JeremRunner,11,True
JessicaFurling,11,False
Jo_running,11,False
julienbourdeau,11,False
FutileLadyM,11,False
defab181-8cef-4eac-8fb6-c0f68139fbdc,11,False
DanRunParis,11,False
wellness78,11,False
Mmelagomme,11,False
mprvot,11,False
Nessa77,11,False
NicoSuzuki,11,False
Runner-Life,11,True
sophie.nedjari,11,False
basketsauxpieds,11,False
Larson_33,11,False
YannickRoyer10,11,False
anthocdj,11,False
Cocoandco11,11,False
edea75,11,False
Emiliearchi76,11,False
hadjimze,11,True
jpcarlos58,11,True
kali78,11,False
kejaj1,11,False
maudeke,11,False
nilcorp,11,False
sophielastyliste,11,False
stephan1704,11,True
tapiriik-sync-kedgwick,11,True
ben-charrieau,10,False
BenLeandre,11,False
Ludivine8308,11,False
bobclem,11,False
sharks08,11,True
david.d51,11,False
ecotteret.France,11,False
THOUIN08,11,False
llt51450,11,False
febvin,11,False
Rockyrider61,11,False
3dc17ab7-7a25-4bd4-9513-a70d4d968a02,11,False
Golo51,11,True
76489fd8-759a-40cf-9e35-47c1977581dd,11,True
sebscap18,11,False
TontonParrain,11,False
4bf5868a-2963-41a2-96db-c2599e34522f,11,False
bertrandjulie,11,False
denisb51,11,True
hdman51,11,False
hubhub08,11,False
Chevallier_julien,11,False
runningmike08,11,True
nassime08,11,False
gussvs,10,False
alexandre.coche,11,False
barbara.coche,11,False
coutet,11,False
pulll-up,11,False
founhj,11,False
JulienTaton,11,False
ludovic031979,11,True
mathot08,11,False
OlivierHO2,11,True
endorphine08,11,False
penillongmail.com,11,False
Camille_RunFLower,10,True
lioncalain,11,False
runnroses,11,False
DesperateC,11,False
FloFlo_NL,11,False
GregoryGdy,11,False
LaSurfRunneuse,11,False
Lilo42,11,False
Nicolas.Rednav,11,True
SophieMo,11,False
CaptainPhoenix,10,False
Lydraneha,11,False
GreenCoquelicot,11,True
Leti47,11,False
supreme.nkh,11,False
P-Rine,11,False
PenseesByOlivia,11,False
soniagrognet,11,False
SophieBrux,11,False
Sly35000,11,False
vanessaSoulier,11,True
twinsrunner,11,False
speedrun,11,False
Kristoch9108,11,True
Manon.arbal,11,False
PhilippeLEFEVRE,11,False
cedricbutez,10,False
christophehumbert,11,False
StCyrre,11,False
robby2306,11,False
Runeric08,11,True
EricPayen,11,False
g.godart,11,True
NatachaTralala,11,False
OphelieM,11,False
dbceca12-c5c7-40e1-8457-f74e7d896e8b,11,False
romu-sanglier08,11,False
wrf07,11,True
ValLeclercq,11,False
e08b66ac-ad10-45db-9edf-c80f33ce2654,11,False
aurel.lilou,11,False
aureliefroussart2,11,False
sanvoize,11,True
ricou08,11,False
Changte,11,True
azoueran,11,True
Adrien1981X,11,False
aalcaine,11,False
Andreas1967Muellet,11,False
arnaud68000,11,False
djailla,11,True
marie-poppin,11,False
Carlos.Oliveira,11,False
ChristopheMICLO_herbalife,11,True
Ebasket,11,False
BipBipManu,11,True
fchaar,11,False
gianny,11,False
Guibikeandrun,11,False
Jean-Pierre_Run_Run,11,True
JoggingRabbit,11,False
Jymbo,11,True
KarineCaillas,11,False
M.Gil,11,False
chokony,11,False
pierrelepadellec,11,False
Rce.a,11,False
noltera,11,True
SilviaAiraldi,11,True
calimero13990,11,False
thovsky,11,False
VaneMo,11,False
foxparsenal,11,False
cailloque,11,False
daisydeins,11,False
GustavoMR2015,11,False
koxinell,11,False
marion2978,11,False
souleymaneaka,11,False
EmileTrojani,10,False
Fafane62,10,True
damienLB-running,11,True
zouzou59350,11,False
fred_douche,11,False
CeciliaDruilhet,11,False
EricL31,11,False
michdiouf,11,False
jaife59,10,False
EmmanuelleRS,11,False
RISBAC,11,True
fredfromaix,11,True
Kutne,11,False
laupoot,11,False
Micke__82,11,True
RodRunnR,11,False
Thibault_jarry,11,False
chrismerel,11,False
ludimarple,11,False
Lyloaz,11,False
tfillaud,11,False
jducerf,10,True
didiheros,11,False
chrissinka,11,False
DG1978,11,False
Dmarc43,11,False
Faust29,11,False
FeelGood69,11,False
LeoCailheton,11,True
otassel,11,True
pmarlou,11,True
jfhennequ,11,True
tapiriik-sync-nokomis,11,True
jdupuy,10,False
archange0,11,False
Anais_liv,11,False
gbilly,11,True
ARTPUB,11,False
Ludovic_077,11,False
ede9c242-44f6-42b4-b340-f7fbc51645e0,11,True
Olivier.....,11,False
aline08,11,False
damsfer,11,False
Ludovic.LpS,10,True
ANISC,11,False
GrEuMs,11,True
47af432f-86a8-4a13-a8ef-4a9496a615a1,11,True
ff36f1a4-eca3-428e-a73b-055444235167,11,False
MichaelPasquet,11,True
PACO82,11,False
pascalmigault,11,True
RomainVor,11,False
SmoukinettePanda,11,False
MamyJojo08,10,True
Maglawenn,10,False
christophemartinez,11,False
Oli-Runner,11,False
routy8,11,True
Melvin996,10,False
962598a4-9043-4d34-a30b-282a9dcddce8,11,False
Nicolas4242,11,True
PetitesCrapules,11,False
upsilon,11,False
tilthadra,11,True
Severine.S,11,False
Pimp75,11,False
runettalonshauts,11,False
MrTigre,10,False
ooomaria,11,True
Doctor.Manhattan,11,True
black_shadow,11,False
bougis,11,False
gotoanywhere,11,False
fredrenaudin,10,False
Fred_44,11,False
Coach.Niecia,11,False
EmmaTF,11,False
FahimaB,11,False
Jesperjh,11,False
katetritraining,11,True
leodavesne,11,False
Michuush,11,False
Noxfromparis,11,False
Marath0n44,11,False
andreas_jansen,11,False
reemabeets,11,True
vivet44,11,False
Maykot,11,False
a74b58b8-8d83-41de-a541-7ba4051ca196,10,False
claude51,11,False
FreeRom42km,10,False
fabrice_levillain,11,False
forrestfranky,11,False
gerald405,11,False
Helene45,11,False
jerdopler,11,False
JulienF06,11,False
Likalo7,11,False
Rom1.Leg,11,False
Pillingprod,11,False
XavMal,11,False
YAZID7,11,False
Cyril1973,11,False
b086acf8-045a-485f-94d3-67643d85bfef,11,False
jroux77,11,False
mcl.online,11,False
Stephane51100,10,True
Thibaud389,10,False
A.VonDoms,11,True
CARLOSALSOLANO,11,False
camilleauthie,11,False
84a67d24-3eec-42f9-bbf3-ac218f291bda,11,False
hcallahan08,11,False
FKLVaiCurintia!,11,False
Paint08000,11,False
Thalytta,11,False
clic-lyon,10,False
nikoperrier,11,False
laurenthulot,11,True
papaprout,10,False
yasgreg,11,False
vincefleur,11,False
ladrine51,10,False
MatthieuDaSilva,11,False
Philgood51,11,False
c0174e9a-ffd7-40ae-a0fd-c56aa0295fc1,11,False
bezannes,11,False
letzgus.vincent,11,False
lptvlucie,10,True
Audreydenimes,11,False
CeliaValentine,11,False
kylvain57,11,False
titan-29,11,False
gazvier,11,False
mymy14,11,False
tri.nicolas33,11,False
michaelbriffoteaux,10,False
Guillaume_arethens,11,False
Krakramille,11,True
didail84,11,True
nakan,11,True
Joce-Coach,11,False
YG-08090,11,False
franckAguisa,11,False
nibours,11,True
ottavore,11,True
strifer6,11,False
tonio06200,9,False
AirSounet,10,False
FoB17,11,False
rollenapa,11,False
TomTomST,11,False
dos08,10,False
13482411-f6a4-4266-bd7f-d687e8126606,11,False
a173135d-5391-4b5c-bcd2-8245322cec0c,10,False
muriel06610,10,False
Blmyriam,11,False
StephaneChiesa,10,False
Antoine62161,11,True
fabienrocroy,11,False
rams55,11,True
DANY08,11,False
Guizmo08,11,False
wilanne,11,False
Yoanleclers,11,False
Gregland,11,False
JuanitoWM,11,False
chris1805,11,False
vantmi,11,False
djellali,10,False
Dima08,11,False
flingueur08,11,False
Ronny08,11,False
ivaninze,11,True
olive76460,10,False
Rockyb38,11,True
Benstmartin,11,False
fred76460,11,True
alexandre14670,11,False
ALESP08,9,False
c0cd476c-dee1-4ccf-a517-166822751c1c,10,False
gart08,11,False
af2e5592-0421-4e76-9436-e10109a7fc6e,10,False
GauthierTresonne,11,False
0a5956c6-43fe-4ea6-89a2-8fa599f6a193,11,False
d938bae6-60cb-45c0-8db9-0e7b445afa77,11,True
diako-4,0,False
AnthoHelper,1,False
DIMOSMOZ,2,False
FabG08,2,False
sebM08,3,True
DDavid53,6,False
lapedalehorpeenne,7,True
nadasamson,8,True
toto5379,8,True
thuaultalain,8,False
JERANIMO,8,False
6bddeab5-0c1e-4028-83be-8fa8d8cd06f2,9,True
charlywarrior53,9,True
Alexjoulain1,10,False
Alban.Renaud44,11,True
nenel1071,11,True
arnaud.machefer,11,False
Mimich,11,False
EnzoPacary44,11,True
Stevenvsv,11,False
VALENTIN.TERRIEN,11,False
Jasonvsv,11,False
thibaud.labalue,11,False
tibo1609,11,False
armando49400,11,True
yohann49270,11,False
fifoux53,10,False
ArtCortais,11,True
TomGougeon,10,False
AngeBerthout,11,False
Evan116,11,False
Jendraszak,11,False
julien.martineau_EANM,11,False
MartinEANM,11,False
dee28cbe-f753-4dc5-aef7-bf57d2642c4c,11,True
Quentin-R,11,False
stefiemauny,11,False
Valentindefay,11,False
Williamrebuffe,11,False
vingouge,11,True
tabpat,11,False
honorine53,10,False
kervran53,10,True
trekmanstrong,11,True
robineliu,11,False
leroyerarno,10,True
BastienBS72,11,False
Thomascycle72,11,False
evanlm72,11,False
7c82af15-866a-41ee-8900-88e03fed9f25,11,False
76d7c2c4-e560-4862-ac0d-37e8e88dac11,11,True
suzuki56,11,False
djjoe72,11,True
frankmoult,11,False
bonkev72,11,False
clodolepilote,11,False
TOM61700,11,True
sobel72,11,True
e88f84ba-4507-4116-aa10-452c3bb3fcfe,10,False
6116183e-cb15-4bb1-a93a-a7b2e351c18d,10,True
mrjat,11,False
LeBourhisLoic,11,False
f98c44a0-7b0c-4d61-a8b9-cb4623bb0589,11,False
Johaneker,10,False
tof61,11,False
Malain,10,False
dav45,11,False
32f3fd31-47b0-44a2-b0a4-727529918c46,11,False
Titismj,11,False
Totof_Cacien,11,False
THILALLO,11,False
vincentj45,11,True
luccho72,10,False
fab_51,11,True
1b57eed1-fabf-4f7f-9e8a-ed5370766e70,11,True
landeau_clement,11,True
DavidLEMETAYER,11,True
EricB72200,11,True
Fdekersabiec,11,False
f7358ce4-2dd1-4c84-96ae-5a678c5e21c7,11,False
klismax,11,False
mehdimacfly,11,False
xipo64,11,True
Ptitpierre72,11,False
TimotheeBL,11,False
cfournier3,11,False
ssachot,11,False
cruchot53.,10,False
kevin2512,11,False
NicoCRETOIS,11,False
ericmont,11,False
gablio,11,False
sieg53,11,False
nicotardieu,10,True
Alexandre.Lardeux,11,False
Arno.Godefroy,11,False
AxelDePoorter,11,False
BenoitMignon,11,False
Bigbenholz,11,False
G_Forgerit,11,True
flyhervio,11,False
magTardieu,11,True
appophil,0,False
Annabelle_1977,1,True
be9275b1-8a46-4c2e-b962-9001fc39d3d0,2,False
FloP44,3,True
heartsun,4,True
Laurent-ACC44,5,False
Bluch,6,False
-GTA,7,False
karlkox,9,False
tr3nt44,10,False
bolecousy,11,False
Gregauv,11,False
olidavid,11,False
Ony85,11,False
Sehaloa,11,False
bertrand061181,11,False
clown69,11,False
geomatar,11,False
yaloof,10,False
FaridMedjkoune,11,True
danicourt11,11,False
moermanhelene,11,False
team-garmin,11,True
gauthierfr,1,False
DelphineFCLaon,2,False
Arnaline,3,False
06fcf4e9-5a7a-42d0-9318-8212c7d27bbf,4,False
Milodel,5,False
f8f0bb29-b9e1-4856-ac75-f6be3d88fa88,6,False
alexandredrouet,8,False
alexandrenogas,9,False
Sandrine1209,10,False
benji02,11,False
BenoitK02,11,False
0e5457d2-e38b-416e-91c5-3bbd02273d0b,11,True
Christophe02190,11,False
Gaetgaet02,11,False
GaspardJerome,11,False
JulienTell,11,False
pascalmora,11,False
Manondu4,11,True
Votte,11,False
Pouyette,11,False
fred5102,11,False
Jeff.Dumont,11,False
noguy,11,True
pascologilles,11,False
Vir02,11,False
BarbaraDrouet,9,False
Gaetgaet02190,9,False
benouze51,10,True
Coreste,11,True
67400611-63f5-4f4e-86e1-b550d7112cb2,11,False
69c80422-8771-47ad-a5a6-27ae9201199e,11,False
b1dab697-edcf-4036-a804-d20d037db1fc,11,True
TofPaiPai,11,False
Duche5,11,False
christ1407,11,False
Gerald-Parant,9,False
CHRISTOPHEESFRA,10,False
alaindebrandt,11,False
nono1EFSRA,11,False
DoudouFred,11,False
3548ca79-9e33-4a07-a8c0-ba0a06431d1f,11,False
gournay,11,False
cedrictaton,11,False
romuarcs,10,False
974loulou,11,False
TAIFOUR_ABDELLAH_,11,True
Arnaudbx61,11,False
Chris-Efsra,11,False
boscceline,11,True
domdigi1981,11,False
Gregpat80,11,False
J-Sebastien,11,False
fmasset,11,False
olivborto,11,True
wecholive,11,False
pampou35,11,False
gino511,11,False
bati51,11,True
Ronin02400,11,False
veyrierasnicolas,11,False
Yohan57,11,False
Empi02,11,False
carofred83,11,False
demalik,11,False
nikos1991,11,False
kirui,11,False
sebseb02,11,False
TEAMRDP,11,False
Thierry1344,11,True
guillaume310xt,11,False
sabylagazelle,11,True
88louis,11,True
yoda_lio,11,False
boucdefrance,11,False
julien1978,10,False
cutcout,11,False
michael.adan,11,True
Alesia57,11,True
bellyle,11,True
Svenobarnred,11,False
Cyrilleray,11,True
danyrr,11,False
pedrolito22,11,True
92cae7b5-ca1d-4f3b-be1c-87b88728cbbb,11,False
fredkawa,11,True
lud06,11,False
Joachim-G,11,True
JoaoRecife,11,True
Juju2112,11,False
Krzysztof03,11,False
lazioderome,11,True
Marc6768,11,False
Maurin_Mickael,11,False
Nomade_31,11,False
O.REDA,11,False
francki30,11,False
Sebastienc38,11,False
Rovini77,11,False
Olivier_VTY,11,True
Brian.Consolin,1,False
BenjaMcCoye,2,True
kevnextgen,2,False
Jdebus25,3,True
202bdcda-2fe2-430c-ac79-67a833cfb213,4,False
AlexandreTCN,6,True
cfc4dcbe-c45f-46e7-a752-fac402c48045,7,True
FredHabo,8,False
Cowinne,9,False
raultisa,10,False
julietriou,11,False
bernet,11,False
RenaudEscudie,11,False
00a2d489-fd80-4289-b4bd-c98859895fe4,11,False
soumez,11,False
yannickG6,11,False
fefber,11,False
carorouai,11,True
kabonnaf,10,False
MathiasDrnd,9,False
MattAdor11,10,False
Choupy1134,11,True
bernardipascal,10,False
malikdamiao,10,True
Arnaudbellaila,11,False
BN34,11,True
Gebrelassie,11,True
Diegitoo,11,False
Dimdu11,11,False
TFIGUERES,11,False
HadrienSLS,11,False
24029ac6-bfe2-4844-aaeb-c63672c770c1,11,True
Sebastienrunning,11,True
bilbul,11,True
Clement-Trail,11,True
POYPOY93,11,True
redcity,9,False
aklouadai,9,False
LAGRAFEUR,9,False
RABER1168,10,False
SauniereChristophe,11,False
cigale111,11,False
SabrinaPesce,11,False
GXMV,10,False
Sabrina_,11,False
jlmazarotti,10,True
JuliaS13,10,False
4ce8b265-6dfc-4bc3-8f37-9b4246a35b38,11,False
dam11,11,True
fabrice.luchier,11,False
Zeze11,11,False
Paquito11300,11,False
traileur11,11,True
fabiencardona,11,True
dagnac,11,False
Rouge_Gorge,10,True
SAKURA89,11,False
mareva57,11,False
Steeve89,11,False
supw11,10,False
DricGruissan,11,True
livsteph,10,False
maximebiringer,10,False
azi11,11,False
miss_pupuce,9,False
lau7311,9,False
dosiereh,8,False
Rato-panado,9,True
co.c,10,False
lgrosmaire,11,False
e7dbbcb6-74aa-475d-b3f3-8c29ea0e7b6e,10,False
9592ea21-913e-4dd6-bb59-6b7b4250c91d,11,False
filoo11,10,False
stephanegenibrel,11,False
Philgrez,10,False
sg1969,11,False
ValGrezanle,11,False
Marie-Laure_Sistat,11,False
genibrelnathalie,9,False
Rems11,10,False
nathaliegenibrel,11,False
olympien12345,10,False
Toungml,10,False
Ascargorta,11,False
AlexArnaud,11,False
PE.Boccard,11,True
IannisLaval,11,False
KroRsl,11,True
53120240-e711-45ae-a932-33b99f4dfd24,11,False
kercakar,10,False
Christine-LG,10,False
sergesevilla,9,False
1f76b9b6-6ce1-49d2-abf3-6971f343e786,7,False
b9da4b30-5017-45b1-ad5e-0dc4cdad60e6,6,True
9b944ad3-ac27-4175-85ab-d6f484cab79f,7,False
13545371-3587-401e-8bb3-587fcc1bf182,8,False
spaceman55o,9,True
fce8bbfc-aee3-440a-8acf-bdd154cf8b80,10,True
053289f5-8a7c-4939-b6dc-f28f7b5066f6,11,False
eddf9c6e-e961-4f6b-b0f9-9a667d5cf40d,11,False
Moju09100,11,False
Paulinecvy,11,False
Gimlilebarbu,11,False
Agnes_zzz,11,True
coucoure,11,True
AbdeB,11,False
Ben81000,11,True
benathle31,11,True
Regis.czr,11,False
CaroTlse,11,False
Jeromeblanc,11,False
JUNIOR-GTO,11,False
GNISSOU,11,False
Orlando_Oliveira,11,False
Sandie_Hmd,11,False
chris.10,11,False
ArnaudNeple,11,False
olivierTLS,11,False
Laetitia3234,10,False
Luchoooo,10,False
0515843c-d62e-4c9c-9c51-fd1c2d12b33e,11,False
Jaclep,11,True
a20117f2-8851-4864-ba89-5afb27faafc4,11,False
Sebastien_ELIE,10,False
MARIONE91,11,False
galou-11,8,False
c15a47f6-eb5a-42d6-ab31-066ec9622786,10,True
4cf8079f-8dbb-43e1-8f30-0cc78f99d004,11,False
a00dcd99-6524-483f-8c65-274aa60e576f,11,False
Veron45,11,False
runner49500,10,True
15402913-f1b1-4f68-8654-0962c7dc1563,11,False
sylvaingarcon,11,False
guynome,10,False
gilus49,11,True
zouloo,11,False
jejelagiclette,11,True
BEARICHARD,11,True
Eric5349,11,False
stiou,11,False
LEBLANCMICHEL,11,True
Laurent.M49,11,False
freulonx,11,False
alexcrca,11,False
CTCMO53,11,False
2134338c-780a-4e5d-b2fa-1b04ba187ba2,11,False
Bidulous,11,False
Guillaume_Richer,11,False
Lili1007,11,False
McColson,11,False
Syl20david,11,True
surfeur_dargent,11,False
ZZ37,11,False
Sorciere,11,True
Bof1976,9,False
c3898a52-4189-494d-bf5c-7f2bdcd0a1d4,10,True
f7d66315-b749-4e59-9670-339729db2b6f,11,False
d968bc70-513c-4da0-9e2f-242c3471ddfa,11,True
Antonio888,11,True
f950abee-5d30-4ab1-8213-6f0e16b2303f,11,True
Celinealix,11,False
fb0b5082-5e84-4193-a351-0c1e9f56c226,11,False
96cff15b-c8c8-45c2-9a83-cbe41322cfcd,11,False
FabioDeiRossi,11,False
Francesca-Rizzi,11,False
GCOSTA77,11,False
1133c2f2-f516-4bc5-84a8-ceaa796c7bac,11,True
Gianluca70_,11,True
Gwendolynn1969,11,False
Mazzieh69,11,True
e55069cb-19d4-41aa-8610-806e34af1f4d,11,False
reinigarmin,11,False
adccdae4-1c10-447f-981c-fa132afc6268,11,False
7d8195a2-652d-4c7d-a1ee-508248e8fd87,11,True
57740181-98a9-4ffe-8906-7813abee824c,0,False
dfanjul,2,False
CarlosMuro,3,False
Amandinhasp,4,True
cmgt34,4,True
ArnaudCassin,5,False
daviche63,6,False
JeanmiDeLatour,8,False
david4913,9,False
drada,9,False
MICKCASSIN,10,False
cesbrondamien,11,False
GRENOUILLEAUV,11,False
fouinard49,11,False
damienchiron,11,True
fruch49,11,False
Flaviegirard,10,False
d117ff2c-3458-4476-907d-383464a21d35,10,False
AnthonyGourichon,11,False
73554888-eb50-4581-b693-2e0bb0feeb85,10,False
Kouillanski,11,False
Kloololz,8,False
Tonio883,9,False
Valemourisco,10,False
Elodtht,11,True
LucyChovow,11,False
ZuzuH,10,False
David3572,11,False
Justine_R,11,False
Fir3nz3,11,True
6ce4638a-a245-46c9-a218-4f8e272629b3,11,False
tacot49,11,False
thali49,11,False
Julien2388,10,False
c8101351-0c63-4b1a-abe5-75ac019bbef1,10,False
FORMA75,11,False
5e68dd0b-1d4c-40b3-8d3c-0e3ab3fc2fb2,11,False
Lauriette,10,False
legoupil7408,11,False
Celine.Jim,11,False
valeriemartin23,11,False
olivnath,11,True
vsab49,10,True
YannaYannaY,10,False
AstridBro,11,False
HugoLG,11,False
LauraWhiteKenyanTeam,11,False
leien11,11,False
tapiriik-sync-procupine-plane,10,True
Nerfiaux,9,False
AmetDu,10,False
jocelyn_80,11,False
fouchereau,11,False
PMGoujon,11,False
fpittet,11,False
istephane,11,False
Sebrouill,10,False
papa-benj,11,True
574d4ad1-a27a-434c-a67e-50b1f42b14fb,11,False
Gaudrey,11,False
freddymeche,11,False
ProdhommeSimon,11,False
balboa49,9,False
p.y.l,8,True
Dan_Martin,7,True
bwambergue,0,True
celine_td,1,False
Alizee16,2,False
95eric,4,False
tom.lafargue,5,False
AstridLdC,6,False
Ben44,6,False
Doud_92,7,False
MarcDuf,7,False
saminnantes,7,False
Milloue,6,False
Sylvain_running87,7,False
Abel.PIRES,7,False
Christian5275,8,False
franti75,8,False
MarcoTrentedeux,8,True
cyclogarmin,8,False
aleckben,10,False
Novillo,11,False
DamienSens,11,False
didierserieys,11,True
flo9926,11,True
Loic32,11,False
MartinEPS,11,True
Colomer1965,11,True
garots,11,False
valduchat,11,True
Titelilie,10,False
toto25112005,11,True
CHRTHOM,10,False
842583ed-e6d5-4d13-8718-d97b7cf5512a,11,False
pascalpremier,11,False
rsourisse,11,False
jflafore,11,False
jeanyvesmartin50,11,False
Superjavi84,11,False
ERIC_DESCAUSES,10,False
300a80fa-bbd7-4ea9-aa60-10ecc7ec7f55,11,True
fifix59,11,False
TCSQY-MSB,10,False
podo78,11,True
Ogresle,11,False
verdonje,11,False
Gargamel81,10,False
ClemFlippy,11,True
piriou.dimitri,11,False
Gnaag,11,False
MattLespine,11,False
max.labruyere,11,False
mcg7892,11,False
fxgosse,11,False
lamarreh,10,False
mathias.gerbaud,11,False
st-renault,11,False
lavandou,8,False
AntonioBarroso,9,True
piccoli36,10,True
BikeMerchan,11,True
Cansau,11,False
CHRISTINEVOMSCHEMM,11,False
D.Corral,11,False
DACADU,11,False
maliciosa,11,False
David_FLANDES,11,True
Emiliocosmen,11,True
ferdyironman,11,True
FRANIDO,11,True
GonzeReca,11,True
JOSERRA1968,11,False
jai450,11,False
javi_hernandez91,11,True
tucanjuan,11,False
kiuxus,11,False
Solomario,11,False
Pablo-Bravo,11,False
Paco-Ortiz,11,False
Paloma_martin76,11,True
Pepe_DESAM.es,11,True
seibe,11,True
SuperPaul,11,True
debianelectric,11,False
elmomenendez,11,False
juankialcolea,11,False
GerardoMojacar,10,True
Alejandro-karni-0,11,False
curro1995,11,True
dieguito13,11,True
Ewout_Verhulst,11,True
Javier_Dajoyva_xc_team,11,True
Jose_Carlos,11,True
Joseciclismo,11,True
Juanangellopez,11,False
Kaffers,11,False
KIKI-SPORT,11,False
PAKENMURCIA,11,True
Pablogador,11,False
PacoVito,11,False
Pakito.R.M,11,False
peche5,11,False
ZiPi46,11,False
Emileverh,11,False
victorlmejias,11,False
yoyomartinez,11,True
Josecuevas.,11,False
Juanmigg,11,True
MachadoTrek,11,False
nielsmtb1996,11,True
Alberto014,10,False
BrunoDacy,11,True
Felisio10,11,True
damaris,11,True
JoseLuisHerrero,11,True
Ancagua,11,True
jvadorrey,11,False
mario175,10,False
pispa,11,False
Platium82,11,False
gabembrouke,11,False
magerit,10,False
Miloud33,9,False
treabedrf,8,False
ABEL_AFONSO,7,True
pmtscab,8,False
Hydrotony,9,False
WHIZRR,11,False
DricotBalbo,11,False
ConstDupont,11,False
23cad46b-9d48-4a8c-b132-01faaf1eb365,11,False
GHOIZEY,11,True
jules-chabanon,11,False
2e112bfb-b37d-4741-b221-22e423d7eae7,11,True
matthieu-bzy,11,False
manenduro,11,True
bikeconnection,11,False
bigouille51,11,True
ditteb,11,False
loic51430,11,False
mat51,11,False
kiko1971,11,False
nourryves,11,False
Benoit94360,10,False
Anthonyboucard,11,False
143762f3-b77d-48bf-9db7-bf0eb486d973,11,False
67bdb7ae-cfd0-4ff8-9bf7-6c69e327e2cd,10,False
Diem51,11,False
JuDmt,11,True
165070cf-7e37-485a-98d6-64a86fae055a,11,False
980a1d46-c2f0-48f7-bdd4-747afd288f43,11,True
jahcure77,11,False
Colinou,11,False
Dewi94,11,False
FORTINFREDERIQUE,11,False
FREDPARIS,11,False
FORTINBAPTISTE,11,False
hommell,11,True
Jeff7Clic,11,False
Karim75013,11,False
krosemond,11,True
Kwoooool,11,True
01ddfe15-f022-4601-bb81-a016e375926f,11,False
NahelLtr,11,False
PRO55,11,False
ramses76,11,False
RaphaelVossels,11,False
Czorky,11,False
Seb_Beaufort,11,False
sebmafate,11,False
titiscab,11,False
Tobsen1987,11,False
HakimaB,10,False
AdrienGrvt,11,False
AliceGll,11,False
DSilvera,11,False
EloGch,11,False
883ebdb7-d6b4-47c0-91c2-438548d5b074,11,True
Idris_jf,11,True
ralphbard75,11,True
Lucielouu,11,False
zviezda,11,False
Mickydco,11,True
noureddineaid,11,True
WillJako,11,False
parisenforme,11,False
K.MilxX,10,False
Eleonore1103,11,False
Max5188,11,False
nAp75,11,False
jjf1,10,False
EricDaniel,9,False
tomayedou,10,False
Benbalth,10,True
Mathilde67,11,False
sneurniop,11,False
CedLeTiec,10,False
joas,11,False
CelineBayle,10,False
Francois-Meudon,10,True
fbrun1,10,True
GhadaBHS,10,False
JohnGom,10,True
ManuKeke,11,True
TassetMat,10,False
pierreT73,11,False
